time	V(v2)
2.028961905977775e-01	3.163711e-02
2.029594763120633e-01	3.205187e-02
2.030227620263491e-01	3.239865e-02
2.030834763120634e-01	3.269877e-02
2.031441905977777e-01	3.297156e-02
2.032049048834921e-01	3.321701e-02
2.032656191692064e-01	3.343514e-02
2.033263334549208e-01	3.362594e-02
2.033870477406351e-01	3.378941e-02
2.034477620263495e-01	3.392556e-02
2.034699048834924e-01	3.397335e-02
2.034920477406352e-01	3.401916e-02
2.035141905977781e-01	3.406298e-02
2.035363334549210e-01	3.410481e-02
2.035584763120639e-01	3.414466e-02
2.035806191692068e-01	3.418251e-02
2.036027620263496e-01	3.421838e-02
2.036037620263496e-01	3.421997e-02
2.036777620263497e-01	3.432383e-02
2.037517620263498e-01	3.441651e-02
2.038257620263499e-01	3.449800e-02
2.038997620263499e-01	3.456831e-02
2.039737620263500e-01	3.462743e-02
2.040477620263501e-01	3.467537e-02
2.041217620263502e-01	3.471212e-02
2.041939048834931e-01	3.474447e-02
2.042660477406360e-01	3.477333e-02
2.043381905977789e-01	3.479870e-02
2.044103334549219e-01	3.482058e-02
2.044824763120648e-01	3.483898e-02
2.045546191692077e-01	3.485389e-02
2.046267620263507e-01	3.486531e-02
2.046277620263507e-01	3.486547e-02
2.047739048834937e-01	3.488294e-02
2.049200477406367e-01	3.489761e-02
2.050661905977797e-01	3.490948e-02
2.052123334549227e-01	3.491855e-02
2.053584763120657e-01	3.492481e-02
2.055046191692087e-01	3.492827e-02
2.056507620263517e-01	3.492893e-02
2.056517620263517e-01	3.492894e-02
2.066757620263527e-01	3.493468e-02
2.076997620263537e-01	3.493517e-02
2.087237620263548e-01	3.493521e-02
2.097477620263558e-01	3.493521e-02
2.107717620263568e-01	3.493521e-02
2.117957620263578e-01	3.493521e-02
2.128197620263589e-01	3.493521e-02
2.138437620263599e-01	3.493521e-02
2.148677620263609e-01	3.493521e-02
2.158917620263619e-01	3.493521e-02
2.169157620263630e-01	3.493521e-02
2.179397620263640e-01	3.493521e-02
2.189637620263650e-01	3.493521e-02
2.199877620263660e-01	3.493521e-02
2.210117620263670e-01	3.493521e-02
2.220357620263681e-01	3.493521e-02
2.230597620263691e-01	3.493521e-02
2.240837620263701e-01	3.493521e-02
2.251077620263711e-01	3.493521e-02
2.261317620263722e-01	3.493521e-02
2.271557620263732e-01	3.493521e-02
2.281797620263742e-01	3.493521e-02
2.292037620263752e-01	3.493521e-02
2.302277620263763e-01	3.493521e-02
2.312517620263773e-01	3.493521e-02
2.322757620263783e-01	3.493521e-02
2.332997620263793e-01	3.493521e-02
2.343237620263804e-01	3.493521e-02
2.353477620263814e-01	3.493521e-02
2.363717620263824e-01	3.493521e-02
2.373957620263834e-01	3.493521e-02
2.384197620263845e-01	3.493521e-02
2.394437620263855e-01	3.493521e-02
2.404677620263865e-01	3.493521e-02
2.414917620263875e-01	3.493521e-02
2.425157620263886e-01	3.493521e-02
2.435397620263896e-01	3.493521e-02
2.445637620263906e-01	3.493521e-02
2.455877620263916e-01	3.493521e-02
2.466117620263927e-01	3.493521e-02
2.476357620263937e-01	3.493521e-02
2.486597620263947e-01	3.493521e-02
2.496837620263957e-01	3.493521e-02
2.507077620263771e-01	3.493521e-02
2.517317620263497e-01	3.493521e-02
2.527557620263223e-01	3.493521e-02
2.537797620262949e-01	3.493521e-02
2.548037620262675e-01	3.493521e-02
2.558277620262401e-01	3.493521e-02
2.568517620262127e-01	3.493521e-02
2.578757620261853e-01	3.493521e-02
2.588997620261579e-01	3.493521e-02
2.599237620261305e-01	3.493521e-02
2.609477620261031e-01	3.493521e-02
2.619717620260757e-01	3.493521e-02
2.629957620260484e-01	3.493521e-02
2.640197620260210e-01	3.493521e-02
2.650437620259936e-01	3.493521e-02
2.660677620259662e-01	3.493521e-02
2.670917620259388e-01	3.493521e-02
2.680000000000000e-01	3.493521e-02
2.680000020000000e-01	3.662165e-02
2.680000021000000e-01	3.614371e-02
2.680000023000000e-01	3.603118e-02
2.680000030000000e-01	3.662116e-02
2.680000088400002e-01	3.660774e-02
2.680000146800004e-01	3.658927e-02
2.680000205200005e-01	3.656576e-02
2.680000263600007e-01	3.653720e-02
2.680000322000008e-01	3.650360e-02
2.680000380400011e-01	3.646494e-02
2.680000438800012e-01	3.642124e-02
2.680000797506699e-01	3.617380e-02
2.680001164433474e-01	3.593806e-02
2.680001708383874e-01	3.565988e-02
2.680002439367465e-01	3.541101e-02
2.680003901334648e-01	3.515451e-02
2.680006464234349e-01	3.498285e-02
2.680009161208617e-01	3.493957e-02
2.680097869749031e-01	3.496073e-02
2.680186578289445e-01	3.501218e-02
2.680275286829859e-01	3.509391e-02
2.680363995370273e-01	3.520593e-02
2.680452703910687e-01	3.534823e-02
2.680541412451102e-01	3.552081e-02
2.680630120991516e-01	3.572368e-02
2.680640120991515e-01	3.574766e-02
2.680780120991512e-01	3.612618e-02
2.680920120991508e-01	3.655189e-02
2.681060120991504e-01	3.702478e-02
2.681200120991500e-01	3.754486e-02
2.681340120991497e-01	3.811213e-02
2.681480120991493e-01	3.872657e-02
2.681620120991489e-01	3.938821e-02
2.681727263848629e-01	3.991371e-02
2.681834406705769e-01	4.045466e-02
2.681941549562909e-01	4.101105e-02
2.682048692420049e-01	4.158289e-02
2.682155835277189e-01	4.217017e-02
2.682262978134329e-01	4.277290e-02
2.682370120991469e-01	4.339108e-02
2.682460120991467e-01	4.391798e-02
2.682550120991464e-01	4.445085e-02
2.682640120991462e-01	4.498968e-02
2.682730120991459e-01	4.553448e-02
2.682820120991457e-01	4.608523e-02
2.682910120991455e-01	4.664195e-02
2.683000120991452e-01	4.720463e-02
2.683171549562876e-01	4.829139e-02
2.683342978134300e-01	4.938332e-02
2.683514406705724e-01	5.048041e-02
2.683685835277148e-01	5.158267e-02
2.683857263848572e-01	5.269010e-02
2.684028692419996e-01	5.380270e-02
2.684200120991420e-01	5.492046e-02
2.684447263848556e-01	5.652737e-02
2.684694406705693e-01	5.811392e-02
2.684941549562829e-01	5.968008e-02
2.685188692419965e-01	6.122588e-02
2.685435835277101e-01	6.275129e-02
2.685682978134238e-01	6.425634e-02
2.685930120991374e-01	6.574100e-02
2.686264406705651e-01	6.769464e-02
2.686598692419928e-01	6.958344e-02
2.686932978134204e-01	7.140738e-02
2.687267263848481e-01	7.316647e-02
2.687601549562758e-01	7.486072e-02
2.687935835277034e-01	7.649011e-02
2.688270120991311e-01	7.805466e-02
2.688641549562730e-01	7.970595e-02
2.689012978134149e-01	8.127973e-02
2.689384406705567e-01	8.277600e-02
2.689755835276986e-01	8.419474e-02
2.690127263848404e-01	8.553597e-02
2.690498692419823e-01	8.679968e-02
2.690870120991242e-01	8.798588e-02
2.690880120991241e-01	8.801700e-02
2.691727263848361e-01	9.039799e-02
2.692574406705482e-01	9.253389e-02
2.693421549562602e-01	9.442470e-02
2.694268692419722e-01	9.607042e-02
2.695115835276842e-01	9.747106e-02
2.695962978133963e-01	9.862660e-02
2.696810120991083e-01	9.953706e-02
2.697424406705352e-01	1.001406e-01
2.698038692419621e-01	1.006903e-01
2.698652978133891e-01	1.011863e-01
2.699267263848160e-01	1.016284e-01
2.699881549562429e-01	1.020168e-01
2.700495835276698e-01	1.023514e-01
2.701110120990968e-01	1.026321e-01
2.701120120990967e-01	1.026366e-01
2.701735835276665e-01	1.028892e-01
2.702351549562363e-01	1.031184e-01
2.702967263848061e-01	1.033243e-01
2.703582978133759e-01	1.035067e-01
2.704198692419457e-01	1.036658e-01
2.704814406705154e-01	1.038015e-01
2.705430120990852e-01	1.039138e-01
2.706147263847976e-01	1.040292e-01
2.706864406705100e-01	1.041324e-01
2.707581549562223e-01	1.042235e-01
2.708298692419347e-01	1.043025e-01
2.709015835276470e-01	1.043693e-01
2.709732978133594e-01	1.044240e-01
2.710450120990718e-01	1.044666e-01
2.711360120990693e-01	1.045162e-01
2.712412978133523e-01	1.045586e-01
2.713465835276351e-01	1.045954e-01
2.714518692419181e-01	1.046263e-01
2.715571549562009e-01	1.046515e-01
2.716624406704838e-01	1.046710e-01
2.717677263847667e-01	1.046848e-01
2.718730120990496e-01	1.046927e-01
2.721600120990419e-01	1.047120e-01
2.723061549561809e-01	1.047171e-01
2.724522978133199e-01	1.047214e-01
2.725984406704588e-01	1.047248e-01
2.727445835275977e-01	1.047274e-01
2.728907263847367e-01	1.047292e-01
2.730368692418756e-01	1.047302e-01
2.731830120990146e-01	1.047304e-01
2.731840120990146e-01	1.047304e-01
2.742080120989872e-01	1.047320e-01
2.752320120989598e-01	1.047321e-01
2.762560120989324e-01	1.047321e-01
2.772800120989050e-01	1.047321e-01
2.783040120988776e-01	1.047321e-01
2.793280120988502e-01	1.047321e-01
2.803520120988228e-01	1.047321e-01
2.813760120987954e-01	1.047321e-01
2.824000120987680e-01	1.047321e-01
2.834240120987406e-01	1.047321e-01
2.844480120987132e-01	1.047321e-01
2.854720120986858e-01	1.047321e-01
2.864960120986584e-01	1.047321e-01
2.875200120986310e-01	1.047321e-01
2.885440120986036e-01	1.047321e-01
2.895680120985762e-01	1.047321e-01
2.905920120985488e-01	1.047321e-01
2.916160120985214e-01	1.047321e-01
2.926400120984940e-01	1.047321e-01
2.936640120984666e-01	1.047321e-01
2.946880120984392e-01	1.047321e-01
2.957120120984118e-01	1.047321e-01
2.967360120983844e-01	1.047321e-01
2.977600120983570e-01	1.047321e-01
2.987840120983296e-01	1.047321e-01
2.998080120983022e-01	1.047321e-01
3.008320120982748e-01	1.047321e-01
3.018560120982474e-01	1.047321e-01
3.028800120982200e-01	1.047321e-01
3.039040120981926e-01	1.047321e-01
3.049280120981652e-01	1.047321e-01
3.059520120981378e-01	1.047321e-01
3.069760120981104e-01	1.047321e-01
3.080000120980830e-01	1.047321e-01
3.090240120980556e-01	1.047321e-01
3.100480120980282e-01	1.047321e-01
3.110720120980008e-01	1.047321e-01
3.120960120979734e-01	1.047321e-01
3.131200120979460e-01	1.047321e-01
3.141440120979186e-01	1.047321e-01
3.151680120978912e-01	1.047321e-01
3.161920120978639e-01	1.047321e-01
3.172160120978365e-01	1.047321e-01
3.182400120978091e-01	1.047321e-01
3.192640120977817e-01	1.047321e-01
3.202880120977543e-01	1.047321e-01
3.213120120977269e-01	1.047321e-01
3.223360120976995e-01	1.047321e-01
3.233600120976721e-01	1.047321e-01
3.243840120976447e-01	1.047321e-01
3.254080120976173e-01	1.047321e-01
3.264320120975899e-01	1.047321e-01
3.274560120975625e-01	1.047321e-01
3.284800120975351e-01	1.047321e-01
3.295040120975077e-01	1.047321e-01
3.305280120974803e-01	1.047321e-01
3.315520120974529e-01	1.047321e-01
3.325760120974255e-01	1.047321e-01
3.336000120973981e-01	1.047321e-01
3.346240120973707e-01	1.047321e-01
3.350000000000000e-01	1.047321e-01
3.350000010000000e-01	1.055755e-01
3.350000015600001e-01	1.055754e-01
3.350000022000001e-01	1.050130e-01
3.350000030000000e-01	1.030449e-01
3.350000108891431e-01	1.030606e-01
3.350000187782862e-01	1.030844e-01
3.350000266674293e-01	1.031165e-01
3.350000345565724e-01	1.031569e-01
3.350000424457155e-01	1.032055e-01
3.350000503348586e-01	1.032624e-01
3.350000582240016e-01	1.033275e-01
3.350000932959704e-01	1.035682e-01
3.350001361718639e-01	1.038279e-01
3.350001939400177e-01	1.040893e-01
3.350002905680060e-01	1.043547e-01
3.350004838239826e-01	1.046000e-01
3.350007490435877e-01	1.047092e-01
3.350010649807840e-01	1.047312e-01
3.350154180893972e-01	1.046680e-01
3.350297711980103e-01	1.045341e-01
3.350441243066234e-01	1.043296e-01
3.350584774152365e-01	1.040545e-01
3.350728305238496e-01	1.037087e-01
3.350871836324627e-01	1.032922e-01
3.351015367410758e-01	1.028051e-01
3.351135367410755e-01	1.023628e-01
3.351255367410752e-01	1.018919e-01
3.351375367410749e-01	1.013924e-01
3.351495367410746e-01	1.008643e-01
3.351615367410742e-01	1.003075e-01
3.351735367410739e-01	9.972208e-02
3.351855367410736e-01	9.910805e-02
3.351936795982162e-01	9.868144e-02
3.352018224553589e-01	9.824689e-02
3.352099653125015e-01	9.780437e-02
3.352181081696441e-01	9.735390e-02
3.352262510267868e-01	9.689547e-02
3.352343938839294e-01	9.642908e-02
3.352425367410721e-01	9.595474e-02
3.352519653125004e-01	9.539765e-02
3.352613938839287e-01	9.483447e-02
3.352708224553571e-01	9.426522e-02
3.352802510267853e-01	9.368988e-02
3.352896795982137e-01	9.310846e-02
3.352991081696420e-01	9.252096e-02
3.353085367410703e-01	9.192737e-02
3.353263938839270e-01	9.078833e-02
3.353442510267836e-01	8.964537e-02
3.353621081696403e-01	8.849848e-02
3.353799653124970e-01	8.734768e-02
3.353978224553537e-01	8.619295e-02
3.354156795982103e-01	8.503430e-02
3.354335367410670e-01	8.387173e-02
3.354558224553521e-01	8.242872e-02
3.354781081696372e-01	8.100293e-02
3.355003938839223e-01	7.959437e-02
3.355226795982074e-01	7.820303e-02
3.355449653124926e-01	7.682891e-02
3.355672510267776e-01	7.547202e-02
3.355895367410628e-01	7.413235e-02
3.355905367410628e-01	7.407306e-02
3.356238224553476e-01	7.212329e-02
3.356571081696324e-01	7.023767e-02
3.356903938839172e-01	6.841622e-02
3.357236795982020e-01	6.665892e-02
3.357569653124869e-01	6.496579e-02
3.357902510267717e-01	6.333681e-02
3.358235367410565e-01	6.177200e-02
3.358691081696267e-01	5.975167e-02
3.359146795981969e-01	5.784556e-02
3.359602510267671e-01	5.605365e-02
3.360058224553374e-01	5.437595e-02
3.360513938839076e-01	5.281245e-02
3.360969653124778e-01	5.136317e-02
3.361425367410480e-01	5.002809e-02
3.362098224553319e-01	4.825760e-02
3.362771081696158e-01	4.664267e-02
3.363443938838998e-01	4.518331e-02
3.364116795981836e-01	4.387952e-02
3.364789653124676e-01	4.273130e-02
3.365462510267515e-01	4.173865e-02
3.366135367410354e-01	4.090157e-02
3.366145367410354e-01	4.088939e-02
3.366771081696051e-01	4.019090e-02
3.367396795981749e-01	3.955505e-02
3.368022510267446e-01	3.898185e-02
3.368648224553144e-01	3.847131e-02
3.369273938838842e-01	3.802341e-02
3.369899653124539e-01	3.763816e-02
3.370525367410236e-01	3.731555e-02
3.371135367410220e-01	3.703215e-02
3.371745367410204e-01	3.677469e-02
3.372355367410187e-01	3.654318e-02
3.372965367410171e-01	3.633762e-02
3.373575367410155e-01	3.615801e-02
3.374185367410139e-01	3.600436e-02
3.374795367410122e-01	3.587665e-02
3.375021081695830e-01	3.583116e-02
3.375246795981539e-01	3.578761e-02
3.375472510267247e-01	3.574598e-02
3.375698224552955e-01	3.570628e-02
3.375923938838664e-01	3.566851e-02
3.376149653124372e-01	3.563266e-02
3.376375367410080e-01	3.559875e-02
3.376385367410080e-01	3.559727e-02
3.377141081695774e-01	3.549926e-02
3.377896795981468e-01	3.541197e-02
3.378652510267162e-01	3.533538e-02
3.379408224552856e-01	3.526952e-02
3.380163938838550e-01	3.521437e-02
3.380919653124244e-01	3.516993e-02
3.381675367409938e-01	3.513621e-02
3.382381081695633e-01	3.510756e-02
3.383086795981329e-01	3.508196e-02
3.383792510267024e-01	3.505941e-02
3.384498224552720e-01	3.503991e-02
3.385203938838415e-01	3.502346e-02
3.385909653124111e-01	3.501005e-02
3.386615367409806e-01	3.499969e-02
3.386625367409806e-01	3.499954e-02
3.388086795981195e-01	3.498341e-02
3.389548224552585e-01	3.496988e-02
3.391009653123974e-01	3.495892e-02
3.392471081695363e-01	3.495056e-02
3.393932510266753e-01	3.494478e-02
3.395393938838143e-01	3.494159e-02
3.396855367409532e-01	3.494099e-02
3.396865367409532e-01	3.494098e-02
3.407105367409258e-01	3.493570e-02
3.417345367408984e-01	3.493525e-02
3.427585367408710e-01	3.493521e-02
3.437825367408436e-01	3.493521e-02
3.448065367408162e-01	3.493521e-02
3.458305367407888e-01	3.493521e-02
3.468545367407614e-01	3.493521e-02
3.478785367407340e-01	3.493521e-02
3.489025367407066e-01	3.493521e-02
3.499265367406792e-01	3.493521e-02
3.509505367406518e-01	3.493521e-02
3.519745367406244e-01	3.493521e-02
3.529985367405970e-01	3.493521e-02
3.540225367405696e-01	3.493521e-02
3.550465367405422e-01	3.493521e-02
3.560705367405148e-01	3.493521e-02
3.570945367404874e-01	3.493521e-02
3.581185367404600e-01	3.493521e-02
3.591425367404326e-01	3.493521e-02
3.601665367404052e-01	3.493521e-02
3.611905367403778e-01	3.493521e-02
3.622145367403504e-01	3.493521e-02
3.632385367403230e-01	3.493521e-02
3.642625367402956e-01	3.493521e-02
3.652865367402682e-01	3.493521e-02
3.663105367402408e-01	3.493521e-02
3.673345367402134e-01	3.493521e-02
3.683585367401860e-01	3.493521e-02
3.693825367401586e-01	3.493521e-02
3.704065367401312e-01	3.493521e-02
3.714305367401038e-01	3.493521e-02
3.724545367400764e-01	3.493521e-02
3.734785367400490e-01	3.493521e-02
3.745025367400217e-01	3.493521e-02
3.755265367399943e-01	3.493521e-02
3.765505367399669e-01	3.493521e-02
3.775745367399395e-01	3.493521e-02
3.785985367399121e-01	3.493521e-02
3.796225367398847e-01	3.493521e-02
3.806465367398573e-01	3.493521e-02
3.816705367398299e-01	3.493521e-02
3.826945367398025e-01	3.493521e-02
3.837185367397751e-01	3.493521e-02
3.847425367397477e-01	3.493521e-02
3.857665367397203e-01	3.493521e-02
3.867905367396929e-01	3.493521e-02
3.878145367396655e-01	3.493521e-02
3.888385367396381e-01	3.493521e-02
3.898625367396107e-01	3.493521e-02
3.908865367395833e-01	3.493521e-02
3.919105367395559e-01	3.493521e-02
3.929345367395285e-01	3.493521e-02
3.939585367395011e-01	3.493521e-02
3.949825367394737e-01	3.493521e-02
3.960065367394463e-01	3.493521e-02
3.970305367394189e-01	3.493521e-02
3.980545367393915e-01	3.493521e-02
3.990785367393641e-01	3.493521e-02
4.001025367393367e-01	3.493521e-02
4.011265367393093e-01	3.493521e-02
4.019995013500026e-01	3.493521e-02
4.020000000000000e-01	3.493521e-02
