Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000002000000 CH2:0.0000002000000,,Second,Volt,Volt
,,, 0.00026340000,0.17600,-8.80000
,,, 0.00026360000,0.17600,-8.80000
,,, 0.00026380000,0.17600,-8.80000
,,, 0.00026400000,0.17600,-8.80000
,,, 0.00026420000,0.17600,-8.80000
,,, 0.00026440001,0.17600,-8.80000
,,, 0.00026460001,0.17600,-8.80000
,,, 0.00026480001,0.17600,-8.80000
,,, 0.00026500001,0.17600,-8.80000
,,, 0.00026520001,0.17600,-8.80000
,,, 0.00026540001,0.17600,-8.80000
,,, 0.00026560001,0.17600,-8.60000
,,, 0.00026580002,0.17600,-8.80000
,,, 0.00026600002,0.17600,-8.60000
,,, 0.00026619999,0.17600,-8.80000
,,, 0.00026639999,0.17600,-8.80000
,,, 0.00026659999,0.17600,-8.60000
,,, 0.00026679999,0.17600,-8.80000
,,, 0.00026700000,0.17600,-8.80000
,,, 0.00026720000,0.17600,-8.80000
,,, 0.00026740000,0.17600,-8.80000
,,, 0.00026760000,0.17600,-8.80000
,,, 0.00026780000,0.17600,-8.60000
,,, 0.00026800000,0.17600,-8.80000
,,, 0.00026820000,0.17600,-8.80000
,,, 0.00026840001,0.17600,-8.80000
,,, 0.00026860001,0.17600,-8.60000
,,, 0.00026880001,0.17600,-8.80000
,,, 0.00026900001,0.17600,-8.80000
,,, 0.00026920001,0.17600,-8.80000
,,, 0.00026940001,0.17600,-8.80000
,,, 0.00026960002,0.16800,-8.80000
,,, 0.00026980002,0.17600,-8.80000
,,, 0.00026999999,0.17600,-8.80000
,,, 0.00027019999,0.17600,-8.60000
,,, 0.00027039999,0.17600,-8.80000
,,, 0.00027059999,0.16800,-8.80000
,,, 0.00027080000,0.17600,-8.80000
,,, 0.00027100000,0.17600,-8.60000
,,, 0.00027120000,0.17600,-8.80000
,,, 0.00027140000,0.17600,-8.80000
,,, 0.00027160000,0.16800,-8.80000
,,, 0.00027180000,0.17600,-8.80000
,,, 0.00027200000,0.17600,-8.80000
,,, 0.00027220001,0.17600,-8.80000
,,, 0.00027240001,0.17600,-8.80000
,,, 0.00027260001,0.16800,-8.80000
,,, 0.00027280001,0.17600,-8.80000
,,, 0.00027300001,0.17600,-8.80000
,,, 0.00027320001,0.17600,-8.80000
,,, 0.00027340002,0.17600,-8.60000
,,, 0.00027360002,0.17600,-8.80000
,,, 0.00027379999,0.16800,-8.80000
,,, 0.00027399999,0.17600,-8.80000
,,, 0.00027419999,0.17600,-8.80000
,,, 0.00027439999,0.16800,-8.60000
,,, 0.00027460000,0.16800,-8.80000
,,, 0.00027480000,0.16800,-8.80000
,,, 0.00027500000,0.17600,-8.60000
,,, 0.00027520000,0.17600,-8.80000
,,, 0.00027540000,0.17600,-8.80000
,,, 0.00027560000,0.16800,-8.80000
,,, 0.00027580000,0.17600,-8.80000
,,, 0.00027600001,0.16800,-8.60000
,,, 0.00027620001,0.16800,-8.80000
,,, 0.00027640001,0.17600,-8.80000
,,, 0.00027660001,0.17600,-8.80000
,,, 0.00027680001,0.17600,-8.80000
,,, 0.00027700001,0.16800,-8.80000
,,, 0.00027720002,0.17600,-8.80000
,,, 0.00027740002,0.16800,-8.80000
,,, 0.00027759999,0.16800,-8.80000
,,, 0.00027779999,0.16800,-8.80000
,,, 0.00027799999,0.16800,-8.80000
,,, 0.00027819999,0.16800,-8.60000
,,, 0.00027840000,0.16800,-8.80000
,,, 0.00027860000,0.16800,-8.80000
,,, 0.00027880000,0.16800,-8.80000
,,, 0.00027900000,0.16800,-8.60000
,,, 0.00027920000,0.17600,-8.80000
,,, 0.00027940000,0.16800,-8.80000
,,, 0.00027960000,0.16800,-8.80000
,,, 0.00027980001,0.16800,-8.60000
,,, 0.00028000001,0.16800,-8.60000
,,, 0.00028020001,0.16800,-8.80000
,,, 0.00028040001,0.16800,-8.60000
,,, 0.00028060001,0.16800,-8.60000
,,, 0.00028080001,0.16800,-8.80000
,,, 0.00028100002,0.16800,-8.80000
,,, 0.00028120002,0.16800,-8.60000
,,, 0.00028139999,0.16800,-8.60000
,,, 0.00028159999,0.16800,-8.80000
,,, 0.00028179999,0.16800,-8.80000
,,, 0.00028199999,0.16800,-8.60000
,,, 0.00028220000,0.16800,-8.80000
,,, 0.00028240000,0.16800,-8.80000
,,, 0.00028260000,0.16800,-8.80000
,,, 0.00028280000,0.16800,-8.80000
,,, 0.00028300000,0.16800,-8.80000
,,, 0.00028320000,0.16800,-8.80000
,,, 0.00028340000,0.16000,-8.80000
,,, 0.00028360001,0.16000,-8.80000
,,, 0.00028380001,0.16800,-8.80000
,,, 0.00028400001,0.16000,-8.80000
,,, 0.00028420001,0.16800,-8.80000
,,, 0.00028440001,0.16800,-8.60000
,,, 0.00028460001,0.16800,-8.60000
,,, 0.00028480001,0.16000,-8.60000
,,, 0.00028500002,0.16000,-8.60000
,,, 0.00028519999,0.16000,-8.80000
,,, 0.00028539999,0.16800,-8.80000
,,, 0.00028559999,0.16800,-8.80000
,,, 0.00028579999,0.16800,-8.60000
,,, 0.00028599999,0.16000,-8.80000
,,, 0.00028620000,0.16000,-8.80000
,,, 0.00028640000,0.16800,-8.60000
,,, 0.00028660000,0.15200,-8.80000
,,, 0.00028680000,0.16800,-8.80000
,,, 0.00028700000,0.16000,-8.80000
,,, 0.00028720000,0.16000,-8.80000
,,, 0.00028740001,0.16800,-8.80000
,,, 0.00028760001,0.16800,-8.80000
,,, 0.00028780001,0.16800,-8.60000
,,, 0.00028800001,0.16000,-8.80000
,,, 0.00028820001,0.16800,-8.80000
,,, 0.00028840001,0.16000,-8.80000
,,, 0.00028860001,0.16000,-8.80000
,,, 0.00028880002,0.16800,-8.80000
,,, 0.00028900002,0.16000,-8.80000
,,, 0.00028919999,0.16000,-8.60000
,,, 0.00028939999,0.15200,-8.80000
,,, 0.00028959999,0.16800,-8.80000
,,, 0.00028979999,0.15200,-8.80000
,,, 0.00029000000,0.16000,-8.80000
,,, 0.00029020000,0.16000,-8.80000
,,, 0.00029040000,0.15200,-8.80000
,,, 0.00029060000,0.16800,-8.80000
,,, 0.00029080000,0.15200,-8.80000
,,, 0.00029100000,0.16800,-8.80000
,,, 0.00029120001,0.15200,-8.80000
,,, 0.00029140001,0.15200,-8.60000
,,, 0.00029160001,0.16000,-8.80000
,,, 0.00029180001,0.16000,-8.80000
,,, 0.00029200001,0.16800,-8.80000
,,, 0.00029220001,0.16000,-8.80000
,,, 0.00029240001,0.15200,-8.80000
,,, 0.00029260002,0.16000,-8.60000
,,, 0.00029280002,0.16800,-8.80000
,,, 0.00029299999,0.15200,-8.80000
,,, 0.00029319999,0.16000,-8.80000
,,, 0.00029339999,0.15200,-8.80000
,,, 0.00029359999,0.16000,-8.80000
,,, 0.00029380000,0.16000,-8.60000
,,, 0.00029400000,0.15200,-8.80000
,,, 0.00029420000,0.15200,-8.60000
,,, 0.00029440000,0.16000,-8.80000
,,, 0.00029460000,0.15200,-8.80000
,,, 0.00029480000,0.15200,-8.80000
,,, 0.00029500001,0.15200,-8.60000
,,, 0.00029520001,0.15200,-8.80000
,,, 0.00029540001,0.15200,-8.60000
,,, 0.00029560001,0.15200,-8.80000
,,, 0.00029580001,0.15200,-8.80000
,,, 0.00029600001,0.15200,-8.80000
,,, 0.00029620001,0.15200,-8.80000
,,, 0.00029640002,0.15200,-8.60000
,,, 0.00029660002,0.15200,-8.80000
,,, 0.00029679999,0.15200,-8.80000
,,, 0.00029699999,0.15200,-8.80000
,,, 0.00029719999,0.15200,-8.80000
,,, 0.00029739999,0.15200,-8.60000
,,, 0.00029760000,0.15200,-8.80000
,,, 0.00029780000,0.15200,-8.80000
,,, 0.00029800000,0.15200,-8.80000
,,, 0.00029820000,0.15200,-8.80000
,,, 0.00029840000,0.15200,-8.60000
,,, 0.00029860000,0.15200,-8.80000
,,, 0.00029880001,0.15200,-8.80000
,,, 0.00029900001,0.15200,-8.80000
,,, 0.00029920001,0.15200,-8.80000
,,, 0.00029940001,0.15200,-8.80000
,,, 0.00029960001,0.15200,-8.80000
,,, 0.00029980001,0.15200,-8.80000
,,, 0.00030000001,0.15200,-8.60000
,,, 0.00030020002,0.15200,-8.60000
,,, 0.00030040002,0.15200,-8.80000
,,, 0.00030059999,0.15200,-8.60000
,,, 0.00030079999,0.14400,-8.60000
,,, 0.00030099999,0.15200,-8.80000
,,, 0.00030119999,0.14400,-8.60000
,,, 0.00030140000,0.14400,-8.60000
,,, 0.00030160000,0.14400,-8.60000
,,, 0.00030180000,0.15200,-8.80000
,,, 0.00030200000,0.15200,-8.80000
,,, 0.00030220000,0.14400,-8.80000
,,, 0.00030240000,0.15200,-8.80000
,,, 0.00030260000,0.15200,-8.80000
,,, 0.00030280001,0.15200,-8.80000
,,, 0.00030300001,0.15200,-8.80000
,,, 0.00030320001,0.14400,-8.80000
,,, 0.00030340001,0.14400,-8.80000
,,, 0.00030360001,0.14400,-8.80000
,,, 0.00030380001,0.14400,-8.80000
,,, 0.00030400002,0.15200,-8.80000
,,, 0.00030420002,0.14400,-8.80000
,,, 0.00030439999,0.14400,-8.80000
,,, 0.00030459999,0.14400,-8.60000
,,, 0.00030479999,0.15200,-8.80000
,,, 0.00030499999,0.15200,-8.60000
,,, 0.00030520000,0.14400,-8.80000
,,, 0.00030540000,0.14400,-8.80000
,,, 0.00030560000,0.14400,-8.60000
,,, 0.00030580000,0.15200,-8.80000
,,, 0.00030600000,0.14400,-8.80000
,,, 0.00030620000,0.14400,-8.60000
,,, 0.00030640000,0.14400,-8.80000
,,, 0.00030660001,0.14400,-8.80000
,,, 0.00030680001,0.14400,-8.80000
,,, 0.00030700001,0.14400,-8.80000
,,, 0.00030720001,0.14400,-8.60000
,,, 0.00030740001,0.14400,-8.80000
,,, 0.00030760001,0.14400,-8.60000
,,, 0.00030780002,0.14400,-8.80000
,,, 0.00030800002,0.14400,-8.80000
,,, 0.00030819999,0.14400,-8.60000
,,, 0.00030839999,0.14400,-8.60000
,,, 0.00030859999,0.14400,-8.80000
,,, 0.00030879999,0.14400,-8.80000
,,, 0.00030900000,0.14400,-8.80000
,,, 0.00030920000,0.14400,-8.80000
,,, 0.00030940000,0.14400,-8.80000
,,, 0.00030960000,0.14400,-8.80000
,,, 0.00030980000,0.14400,-8.80000
,,, 0.00031000000,0.14400,-8.80000
,,, 0.00031020000,0.14400,-8.80000
,,, 0.00031040001,0.14400,-8.80000
,,, 0.00031060001,0.14400,-8.80000
,,, 0.00031080001,0.14400,-8.80000
,,, 0.00031100001,0.14400,-8.80000
,,, 0.00031120001,0.14400,-8.80000
,,, 0.00031140001,0.14400,-8.80000
,,, 0.00031160002,0.14400,-8.60000
,,, 0.00031180002,0.14400,-8.80000
,,, 0.00031199999,0.14400,-8.80000
,,, 0.00031219999,0.14400,-8.80000
,,, 0.00031239999,0.14400,-8.60000
,,, 0.00031259999,0.14400,-8.80000
,,, 0.00031280000,0.14400,-8.80000
,,, 0.00031300000,0.14400,-8.80000
,,, 0.00031320000,0.14400,-8.80000
,,, 0.00031340000,0.14400,-8.80000
,,, 0.00031360000,0.14400,-8.80000
,,, 0.00031380000,0.14400,-8.80000
,,, 0.00031400000,0.14400,-8.80000
,,, 0.00031420001,0.14400,-8.80000
,,, 0.00031440001,0.14400,-8.80000
,,, 0.00031460001,0.14400,-8.60000
,,, 0.00031480001,0.14400,-8.80000
,,, 0.00031500001,0.13600,-8.80000
,,, 0.00031520001,0.14400,-8.60000
,,, 0.00031540002,0.14400,-8.80000
,,, 0.00031560002,0.13600,-8.80000
,,, 0.00031580002,0.14400,-8.80000
,,, 0.00031599999,0.14400,-8.80000
,,, 0.00031619999,0.13600,-8.80000
,,, 0.00031639999,0.14400,-8.60000
,,, 0.00031660000,0.13600,-8.80000
,,, 0.00031680000,0.14400,-8.80000
,,, 0.00031700000,0.14400,-8.80000
,,, 0.00031720000,0.13600,-8.80000
,,, 0.00031740000,0.14400,-8.80000
,,, 0.00031760000,0.13600,-8.60000
,,, 0.00031780000,0.14400,-8.60000
,,, 0.00031800001,0.14400,-8.80000
,,, 0.00031820001,0.13600,-8.80000
,,, 0.00031840001,0.13600,-8.80000
,,, 0.00031860001,0.14400,-8.80000
,,, 0.00031880001,0.14400,-8.80000
,,, 0.00031900001,0.14400,-8.80000
,,, 0.00031920001,0.13600,-8.80000
,,, 0.00031940002,0.13600,-8.80000
,,, 0.00031960002,0.13600,-8.80000
,,, 0.00031979999,0.14400,-8.80000
,,, 0.00031999999,0.13600,-8.80000
,,, 0.00032019999,0.13600,-8.80000
,,, 0.00032039999,0.13600,-8.80000
,,, 0.00032060000,0.13600,-8.80000
,,, 0.00032080000,0.13600,-8.80000
,,, 0.00032100000,0.13600,-8.80000
,,, 0.00032120000,0.13600,-8.60000
,,, 0.00032140000,0.13600,-8.80000
,,, 0.00032160000,0.13600,-8.80000
,,, 0.00032180001,0.13600,-8.60000
,,, 0.00032200001,0.13600,-8.80000
,,, 0.00032220001,0.13600,-8.60000
,,, 0.00032240001,0.13600,-8.60000
,,, 0.00032260001,0.13600,-8.60000
,,, 0.00032280001,0.12800,-8.80000
,,, 0.00032300001,0.13600,-8.80000
,,, 0.00032320002,0.13600,-8.60000
,,, 0.00032340002,0.13600,-8.80000
,,, 0.00032359999,0.13600,-8.60000
,,, 0.00032379999,0.13600,-8.80000
,,, 0.00032399999,0.13600,-8.80000
,,, 0.00032419999,0.12000,-8.80000
,,, 0.00032440000,0.13600,-8.80000
,,, 0.00032460000,0.13600,-8.80000
,,, 0.00032480000,0.12800,-8.80000
,,, 0.00032500000,0.12800,-8.60000
,,, 0.00032520000,0.12800,-8.80000
,,, 0.00032540000,0.13600,-8.80000
,,, 0.00032560001,0.12800,-8.80000
,,, 0.00032580001,0.13600,-8.80000
,,, 0.00032600001,0.12000,-8.80000
,,, 0.00032620001,0.12800,-8.80000
,,, 0.00032640001,0.13600,-8.80000
,,, 0.00032660001,0.13600,-8.80000
,,, 0.00032680001,0.12800,-8.80000
,,, 0.00032700002,0.12000,-8.80000
,,, 0.00032720002,0.13600,-8.60000
,,, 0.00032739999,0.12000,-8.80000
,,, 0.00032759999,0.12800,-8.80000
,,, 0.00032779999,0.12000,-8.80000
,,, 0.00032799999,0.12800,-8.80000
,,, 0.00032820000,0.12800,-8.80000
,,, 0.00032840000,0.12000,-8.80000
,,, 0.00032860000,0.13600,-8.80000
,,, 0.00032880000,0.12800,-8.80000
,,, 0.00032900000,0.12000,-8.80000
,,, 0.00032920000,0.12000,-8.80000
,,, 0.00032940001,0.12000,-8.80000
,,, 0.00032960001,0.12000,-8.80000
,,, 0.00032980001,0.12800,-8.60000
,,, 0.00033000001,0.12000,-8.80000
,,, 0.00033020001,0.12000,-8.80000
,,, 0.00033040001,0.12000,-8.80000
,,, 0.00033060001,0.12000,-8.60000
,,, 0.00033080002,0.12000,-8.80000
,,, 0.00033100002,0.12000,-8.80000
,,, 0.00033119999,0.12800,-8.60000
,,, 0.00033139999,0.12000,-8.80000
,,, 0.00033159999,0.12800,-8.80000
,,, 0.00033179999,0.12000,-8.80000
,,, 0.00033200000,0.12000,-8.80000
,,, 0.00033220000,0.12000,-8.80000
,,, 0.00033240000,0.12000,-8.80000
,,, 0.00033260000,0.12000,-8.80000
,,, 0.00033280000,0.12000,-8.60000
,,, 0.00033300000,0.12000,-8.80000
,,, 0.00033320001,0.11200,-8.60000
,,, 0.00033340001,0.12000,-8.60000
,,, 0.00033360001,0.12000,-8.80000
,,, 0.00033380001,0.12000,-8.80000
,,, 0.00033400001,0.12000,-8.60000
,,, 0.00033420001,0.11200,-8.80000
,,, 0.00033440001,0.12000,-8.80000
,,, 0.00033460002,0.11200,-8.80000
,,, 0.00033480002,0.12000,-8.80000
,,, 0.00033499999,0.12000,-8.80000
,,, 0.00033519999,0.12000,-8.80000
,,, 0.00033539999,0.11200,-8.80000
,,, 0.00033559999,0.11200,-8.60000
,,, 0.00033580000,0.12000,-8.80000
,,, 0.00033600000,0.12000,-8.80000
,,, 0.00033620000,0.12000,-8.80000
,,, 0.00033640000,0.12000,-8.80000
,,, 0.00033660000,0.12000,-8.80000
,,, 0.00033680000,0.12000,-8.80000
,,, 0.00033700000,0.12000,-8.80000
,,, 0.00033720001,0.12000,-8.80000
,,, 0.00033740001,0.12000,-8.80000
,,, 0.00033760001,0.11200,-8.80000
,,, 0.00033780001,0.12000,-8.60000
,,, 0.00033800001,0.12000,-8.80000
,,, 0.00033820001,0.11200,-8.80000
,,, 0.00033840002,0.11200,-8.80000
,,, 0.00033860002,0.11200,-8.80000
,,, 0.00033879999,0.12000,-8.80000
,,, 0.00033899999,0.11200,-8.80000
,,, 0.00033919999,0.12000,-8.80000
,,, 0.00033939999,0.11200,-8.80000
,,, 0.00033960000,0.11200,-8.80000
,,, 0.00033980000,0.11200,-8.60000
,,, 0.00034000000,0.11200,-8.60000
,,, 0.00034020000,0.11200,-8.60000
,,, 0.00034040000,0.11200,-8.60000
,,, 0.00034060000,0.11200,-8.60000
,,, 0.00034080000,0.11200,-8.80000
,,, 0.00034100001,0.11200,-8.80000
,,, 0.00034120001,0.12000,-8.60000
,,, 0.00034140001,0.11200,-8.80000
,,, 0.00034160001,0.11200,-8.80000
,,, 0.00034180001,0.11200,-8.60000
,,, 0.00034200001,0.11200,-8.80000
,,, 0.00034220002,0.11200,-8.80000
,,, 0.00034240002,0.11200,-8.60000
,,, 0.00034260002,0.11200,-8.80000
,,, 0.00034279999,0.11200,-8.60000
,,, 0.00034299999,0.11200,-8.80000
,,, 0.00034319999,0.11200,-8.80000
,,, 0.00034340000,0.11200,-8.80000
,,, 0.00034360000,0.11200,-8.80000
,,, 0.00034380000,0.11200,-8.80000
,,, 0.00034400000,0.11200,-8.80000
,,, 0.00034420000,0.11200,-8.60000
,,, 0.00034440000,0.11200,-8.80000
,,, 0.00034460000,0.11200,-8.60000
,,, 0.00034480001,0.11200,-8.60000
,,, 0.00034500001,0.11200,-8.80000
,,, 0.00034520001,0.11200,-8.60000
,,, 0.00034540001,0.11200,-8.80000
,,, 0.00034560001,0.11200,-8.60000
,,, 0.00034580001,0.11200,-8.60000
,,, 0.00034600002,0.11200,-8.80000
,,, 0.00034620002,0.11200,-8.80000
,,, 0.00034640002,0.10400,-8.60000
,,, 0.00034659999,0.11200,-8.80000
,,, 0.00034679999,0.11200,-8.80000
,,, 0.00034699999,0.11200,-8.60000
,,, 0.00034720000,0.10400,-8.80000
,,, 0.00034740000,0.11200,-8.80000
,,, 0.00034760000,0.11200,-8.80000
,,, 0.00034780000,0.10400,-8.80000
,,, 0.00034800000,0.10400,-8.80000
,,, 0.00034820000,0.11200,-8.60000
,,, 0.00034840000,0.11200,-8.80000
,,, 0.00034860001,0.11200,-8.80000
,,, 0.00034880001,0.10400,-8.80000
,,, 0.00034900001,0.10400,-8.80000
,,, 0.00034920001,0.10400,-8.80000
,,, 0.00034940001,0.10400,-8.80000
,,, 0.00034960001,0.10400,-8.60000
,,, 0.00034980002,0.11200,-8.80000
,,, 0.00035000002,0.10400,-8.80000
,,, 0.00035020002,0.10400,-8.80000
,,, 0.00035039999,0.10400,-8.80000
,,, 0.00035059999,0.10400,-8.80000
,,, 0.00035079999,0.10400,-8.60000
,,, 0.00035100000,0.10400,-8.80000
,,, 0.00035120000,0.11200,-8.80000
,,, 0.00035140000,0.10400,-8.60000
,,, 0.00035160000,0.10400,-8.80000
,,, 0.00035180000,0.10400,-8.60000
,,, 0.00035200000,0.10400,-8.80000
,,, 0.00035220000,0.10400,-8.80000
,,, 0.00035240001,0.10400,-8.80000
,,, 0.00035260001,0.10400,-8.60000
,,, 0.00035280001,0.10400,-8.80000
,,, 0.00035300001,0.10400,-8.80000
,,, 0.00035320001,0.10400,-8.60000
,,, 0.00035340001,0.10400,-8.80000
,,, 0.00035360001,0.10400,-8.60000
,,, 0.00035380002,0.10400,-8.80000
,,, 0.00035400002,0.10400,-8.80000
,,, 0.00035419999,0.09600,-8.80000
,,, 0.00035439999,0.10400,-8.80000
,,, 0.00035459999,0.10400,-8.60000
,,, 0.00035479999,0.10400,-8.80000
,,, 0.00035500000,0.09600,-8.80000
,,, 0.00035520000,0.10400,-8.80000
,,, 0.00035540000,0.09600,-8.80000
,,, 0.00035560000,0.09600,-8.80000
,,, 0.00035580000,0.09600,-8.80000
,,, 0.00035600000,0.09600,-8.80000
,,, 0.00035620001,0.09600,-8.60000
,,, 0.00035640001,0.08800,-8.80000
,,, 0.00035660001,0.09600,-8.80000
,,, 0.00035680001,0.08800,-8.80000
,,, 0.00035700001,0.10400,-8.80000
,,, 0.00035720001,0.08800,-8.80000
,,, 0.00035740001,0.09600,-8.80000
,,, 0.00035760002,0.10400,-8.60000
,,, 0.00035780002,0.08800,-8.60000
,,, 0.00035799999,0.08800,-8.80000
,,, 0.00035819999,0.09600,-8.80000
,,, 0.00035839999,0.08800,-8.80000
,,, 0.00035859999,0.09600,-8.80000
,,, 0.00035880000,0.09600,-8.60000
,,, 0.00035900000,0.08800,-8.80000
,,, 0.00035920000,0.08800,-8.80000
,,, 0.00035940000,0.08800,-8.60000
,,, 0.00035960000,0.08800,-8.80000
,,, 0.00035980000,0.08800,-8.80000
,,, 0.00036000001,0.08800,-8.80000
,,, 0.00036020001,0.08800,-8.80000
,,, 0.00036040001,0.08800,-8.60000
,,, 0.00036060001,0.08800,-8.80000
,,, 0.00036080001,0.08800,-8.80000
,,, 0.00036100001,0.08800,-8.80000
,,, 0.00036120001,0.08800,-8.80000
,,, 0.00036140002,0.08800,-8.80000
,,, 0.00036160002,0.08800,-8.60000
,,, 0.00036179999,0.08800,-8.80000
,,, 0.00036199999,0.08800,-8.80000
,,, 0.00036219999,0.08800,-8.80000
,,, 0.00036239999,0.08800,-8.60000
,,, 0.00036260000,0.08800,-8.80000
,,, 0.00036280000,0.08800,-8.80000
,,, 0.00036300000,0.08800,-8.80000
,,, 0.00036320000,0.08800,-8.60000
,,, 0.00036340000,0.08800,-8.80000
,,, 0.00036360000,0.08800,-8.60000
,,, 0.00036380001,0.08800,-8.60000
,,, 0.00036400001,0.08800,-8.80000
,,, 0.00036420001,0.08800,-8.60000
,,, 0.00036440001,0.08800,-8.60000
,,, 0.00036460001,0.08800,-8.80000
,,, 0.00036480001,0.08800,-8.80000
,,, 0.00036500001,0.08800,-8.80000
,,, 0.00036520002,0.08800,-8.80000
,,, 0.00036540002,0.08800,-8.80000
,,, 0.00036559999,0.08800,-8.80000
,,, 0.00036579999,0.07200,-8.80000
,,, 0.00036599999,0.08800,-8.80000
,,, 0.00036619999,0.07200,-8.80000
,,, 0.00036640000,0.07200,-8.80000
,,, 0.00036660000,0.07200,-8.80000
,,, 0.00036680000,0.07200,-8.80000
,,, 0.00036700000,0.08800,-8.80000
,,, 0.00036720000,0.08800,-8.80000
,,, 0.00036740000,0.08800,-8.80000
,,, 0.00036760001,0.07200,-8.60000
,,, 0.00036780001,0.07200,-8.80000
,,, 0.00036800001,0.08800,-8.60000
,,, 0.00036820001,0.07200,-8.80000
,,, 0.00036840001,0.07200,-8.80000
,,, 0.00036860001,0.07200,-8.80000
,,, 0.00036880001,0.07200,-8.80000
,,, 0.00036900002,0.07200,-8.80000
,,, 0.00036920002,0.07200,-8.60000
,,, 0.00036940002,0.07200,-8.80000
,,, 0.00036959999,0.07200,-8.80000
,,, 0.00036979999,0.07200,-8.80000
,,, 0.00036999999,0.07200,-8.80000
,,, 0.00037020000,0.07200,-8.60000
,,, 0.00037040000,0.07200,-8.80000
,,, 0.00037060000,0.07200,-8.60000
,,, 0.00037080000,0.07200,-8.80000
,,, 0.00037100000,0.07200,-8.80000
,,, 0.00037120000,0.07200,-8.80000
,,, 0.00037140000,0.07200,-8.80000
,,, 0.00037160001,0.07200,-8.80000
,,, 0.00037180001,0.07200,-8.80000
,,, 0.00037200001,0.07200,-8.80000
,,, 0.00037220001,0.07200,-8.80000
,,, 0.00037240001,0.07200,-8.80000
,,, 0.00037260001,0.07200,-8.60000
,,, 0.00037280002,0.07200,-8.60000
,,, 0.00037300002,0.07200,-8.80000
,,, 0.00037320002,0.07200,-8.80000
,,, 0.00037339999,0.07200,-8.60000
,,, 0.00037359999,0.07200,-8.80000
,,, 0.00037379999,0.07200,-8.80000
,,, 0.00037400000,0.07200,-8.60000
,,, 0.00037420000,0.07200,-8.80000
,,, 0.00037440000,0.07200,-8.80000
,,, 0.00037460000,0.07200,-8.80000
,,, 0.00037480000,0.07200,-8.80000
,,, 0.00037500000,0.07200,-8.80000
,,, 0.00037520000,0.07200,-8.60000
,,, 0.00037540001,0.07200,-8.80000
,,, 0.00037560001,0.07200,-8.60000
,,, 0.00037580001,0.07200,-8.60000
,,, 0.00037600001,0.07200,-8.80000
,,, 0.00037620001,0.07200,-8.60000
,,, 0.00037640001,0.07200,-8.80000
,,, 0.00037660002,0.06400,-8.60000
,,, 0.00037680002,0.07200,-8.80000
,,, 0.00037700002,0.07200,-8.80000
,,, 0.00037719999,0.07200,-8.60000
,,, 0.00037739999,0.07200,-8.80000
,,, 0.00037759999,0.07200,-8.60000
,,, 0.00037780000,0.07200,-8.60000
,,, 0.00037800000,0.07200,-8.80000
,,, 0.00037820000,0.07200,-8.80000
,,, 0.00037840000,0.06400,-8.80000
,,, 0.00037860000,0.07200,-8.60000
,,, 0.00037880000,0.07200,-8.80000
,,, 0.00037900000,0.07200,-8.60000
,,, 0.00037920001,0.07200,-8.80000
,,, 0.00037940001,0.07200,-8.80000
,,, 0.00037960001,0.07200,-8.60000
,,, 0.00037980001,0.06400,-8.60000
,,, 0.00038000001,0.06400,-8.60000
,,, 0.00038020001,0.06400,-8.60000
,,, 0.00038040002,0.06400,-8.60000
,,, 0.00038060002,0.06400,-8.60000
,,, 0.00038080002,0.06400,-8.80000
,,, 0.00038099999,0.06400,-8.60000
,,, 0.00038119999,0.06400,-8.80000
,,, 0.00038139999,0.07200,-8.80000
,,, 0.00038160000,0.06400,-8.80000
,,, 0.00038180000,0.06400,-8.80000
,,, 0.00038200000,0.06400,-8.80000
,,, 0.00038220000,0.06400,-8.60000
,,, 0.00038240000,0.06400,-8.80000
,,, 0.00038260000,0.06400,-8.80000
,,, 0.00038280000,0.06400,-8.60000
,,, 0.00038300001,0.06400,-8.80000
,,, 0.00038320001,0.06400,-8.60000
,,, 0.00038340001,0.06400,-8.80000
,,, 0.00038360001,0.06400,-8.60000
,,, 0.00038380001,0.06400,-8.60000
,,, 0.00038400001,0.06400,-8.60000
,,, 0.00038420002,0.04800,-8.80000
,,, 0.00038440002,0.06400,-8.60000
,,, 0.00038460002,0.04800,-8.60000
,,, 0.00038479999,0.05600,-8.80000
,,, 0.00038499999,0.05600,-8.60000
,,, 0.00038519999,0.06400,-8.60000
,,, 0.00038540000,0.06400,-8.80000
,,, 0.00038560000,0.05600,-8.80000
,,, 0.00038580000,0.05600,-8.80000
,,, 0.00038600000,0.05600,-8.80000
,,, 0.00038620000,0.05600,-8.80000
,,, 0.00038640000,0.05600,-8.60000
,,, 0.00038660000,0.05600,-8.80000
,,, 0.00038680001,0.06400,-8.80000
,,, 0.00038700001,0.05600,-8.80000
,,, 0.00038720001,0.04800,-8.80000
,,, 0.00038740001,0.05600,-8.60000
,,, 0.00038760001,0.06400,-8.80000
,,, 0.00038780001,0.04800,-8.80000
,,, 0.00038800001,0.04800,-8.80000
,,, 0.00038820002,0.04800,-8.80000
,,, 0.00038840002,0.05600,-8.80000
,,, 0.00038859999,0.05600,-8.80000
,,, 0.00038879999,0.04800,-8.80000
,,, 0.00038899999,0.04800,-8.60000
,,, 0.00038919999,0.04800,-8.80000
,,, 0.00038940000,0.04800,-8.80000
,,, 0.00038960000,0.04800,-8.60000
,,, 0.00038980000,0.04800,-8.60000
